Date,Close_^NSEI,High_^NSEI,Low_^NSEI,Open_^NSEI,Volume_^NSEI,Close_^DJI,High_^DJI,Low_^DJI,Open_^DJI,Volume_^DJI,Close_^IXIC,High_^IXIC,Low_^IXIC,Open_^IXIC,Volume_^IXIC,Close_^HSI,High_^HSI,Low_^HSI,Open_^HSI,Volume_^HSI,Close_^N225,High_^N225,Low_^N225,Open_^N225,Volume_^N225,Close_^GDAXI,High_^GDAXI,Low_^GDAXI,Open_^GDAXI,Volume_^GDAXI,Close_^VIX,High_^VIX,Low_^VIX,Open_^VIX,Volume_^VIX,NSE_Return,DJI_Return,IXIC_Return,HSI_Return,N225_Return,GDAXI_Return,VIX_Return,NSE_Close_Ratio,N225_Close_Ratio,HSI_Close_Ratio,Nifty_Open_Dir,Quarter,Month,Year
2017-01-16,8412.7998046875,8426.7001953125,8374.400390625,8390.9501953125,124100.0,19885.73046875,19952.029296875,19849.380859375,19912.5390625,263780000.0,5574.1201171875,5584.259765625,5557.2001953125,5557.56982421875,1611260000.0,22718.150390625,22908.859375,22657.349609375,22895.359375,1313400000.0,19095.240234375,19255.41015625,19061.26953125,19219.130859375,119100000.0,11554.7099609375,11579.0498046875,11535.9599609375,11537.4501953125,61105200.0,11.229999542236328,11.619999885559082,10.9399995803833,11.449999809265137,0.0,-0.08148474852923693,-0.026492037856318262,0.480034784874217,0.47466483602884857,0.7973999297333556,0.9386274856336696,-2.686312137274227,1.0068212376763523,1.0064880369913847,1.0078003262293804,0,1,1,2017
2017-01-17,8398.0,8440.900390625,8378.2998046875,8415.0498046875,122000.0,19826.76953125,19882.990234375,19775.349609375,19848.8203125,341900000.0,5538.72998046875,5557.0498046875,5527.22021484375,5555.16015625,1759440000.0,22840.970703125,22867.83984375,22710.9296875,22819.869140625,1019600000.0,18813.529296875,19043.91015625,18812.859375,19038.44921875,119100000.0,11540.0,11583.4296875,11425.1396484375,11521.5,84637400.0,11.869999885559082,12.75,11.789999961853027,12.199999809265137,0.0,0.14821044232022906,0.0,0.0,-0.9557781252099495,-0.9956773039062838,-0.6403695579882185,0.0,0.9974028135837933,1.011955222134337,0.9990761529895438,1,1,1,2017
2017-01-18,8417.0,8460.2998046875,8397.400390625,8403.849609375,163800.0,19804.720703125,19828.19921875,19739.0,19822.73046875,279760000.0,5555.64990234375,5555.97998046875,5534.77001953125,5546.93994140625,1686260000.0,23098.259765625,23151.75,22882.01953125,22889.330078125,1689300000.0,18894.369140625,18941.240234375,18650.330078125,18753.9609375,119100000.0,11599.3896484375,11599.3896484375,11529.759765625,11592.1201171875,79838900.0,12.479999542236328,12.8100004196167,11.6899995803833,11.789999961853027,0.0,-0.17592008642893786,-0.29649872602193206,-0.6349008628218522,0.5406263731341676,-1.475294021139717,-0.12730705476147186,5.699023770354539,1.0020302220394737,0.9925687805673752,0.9909547433607561,1,1,1,2017
2017-01-19,8435.099609375,8445.150390625,8404.0498046875,8418.400390625,165900.0,19732.400390625,19824.140625,19677.939453125,19813.55078125,301750000.0,5540.080078125,5571.52978515625,5528.3701171875,5560.60986328125,1809900000.0,23049.9609375,23104.349609375,22941.9609375,23104.349609375,1174100000.0,19072.25,19122.390625,18982.130859375,19082.830078125,170600000.0,11596.8896484375,11644.8798828125,11578.91015625,11624.1103515625,89132300.0,12.779999732971191,13.279999732971191,12.170000076293945,12.579999923706055,0.0,0.2262443438914019,-0.1112073658305679,0.3054837830091861,1.1264366381101176,0.429689945327949,0.5146416675693155,5.139003054409175,0.9984376392271593,1.0005547367575929,1.0023595993078893,1,1,1,2017
2017-01-20,8349.349609375,8423.650390625,8340.9501953125,8404.349609375,202600.0,19827.25,19843.939453125,19759.140625,19795.060546875,435260000.0,5555.330078125,5574.35009765625,5542.22998046875,5556.8701171875,1750340000.0,22885.91015625,22987.6796875,22858.25,22966.529296875,1207500000.0,19137.91015625,19176.859375,19040.19921875,19059.150390625,125800000.0,11630.1298828125,11636.7900390625,11547.0400390625,11568.900390625,111382900.0,11.539999961853027,12.59000015258789,11.529999732971191,12.579999923706055,0.0,0.21503634757038537,-0.36516704064697425,-0.28025207657850215,-0.20910158866980222,0.9414490531601594,-0.021552858174189726,2.403847770342993,0.9980202701185129,0.9958846203696239,1.0035226538981663,0,1,1,2017
2017-01-23,8391.5,8404.150390625,8327.2001953125,8329.599609375,195000.0,19799.849609375,19833.98046875,19732.359375,19794.7890625,326690000.0,5552.93994140625,5564.14013671875,5522.68994140625,5546.64013671875,1652370000.0,22898.51953125,23068.080078125,22861.2890625,22926.30078125,1068400000.0,18891.029296875,19024.2109375,18879.6796875,18938.44921875,124800000.0,11545.75,11605.2900390625,11508.830078125,11545.9697265625,77901600.0,11.770000457763672,12.619999885559082,11.59000015258789,12.300000190734863,0.0,-1.0165855054597661,0.4806795295926758,0.2752667792693897,-0.7117182614531314,0.34427063534716584,0.28663059995124307,-9.702658818678078,1.0065873394423732,1.002510182009132,1.001213233456516,0,1,1,2017
2017-01-24,8475.7998046875,8480.9501953125,8398.150390625,8407.0498046875,179200.0,19912.7109375,19949.240234375,19786.7109375,19794.6796875,374460000.0,5600.9599609375,5606.52978515625,5558.490234375,5568.27001953125,1808560000.0,22949.859375,22986.44921875,22907.779296875,22965.25,1462900000.0,18787.990234375,18915.69921875,18783.16015625,18817.419921875,131500000.0,11594.9404296875,11596.1796875,11538.0498046875,11554.7998046875,79231000.0,11.069999694824219,11.890000343322754,11.039999961853027,11.819999694824219,0.0,0.5048344194100052,-0.13819561777351774,-0.0430242071152831,0.05509667264229634,-1.2900095013476442,-0.7255282930004103,1.993071894895504,0.992623441503307,1.001566409559132,1.000670619577598,1,1,1,2017
2017-01-25,8602.75,8612.599609375,8493.9501953125,8499.4501953125,292500.0,20068.509765625,20082.0,19994.48046875,19994.48046875,372240000.0,5656.33984375,5658.58984375,5634.330078125,5635.85986328125,1964040000.0,23049.119140625,23066.400390625,22961.380859375,23066.400390625,1185800000.0,19057.5,19133.1796875,18987.44921875,19091.23046875,125400000.0,11806.0498046875,11827.73046875,11669.2998046875,11677.6298828125,119515300.0,10.8100004196167,11.050000190734863,10.510000228881836,10.789999961853027,0.0,1.0045856484240057,0.5700110372129474,0.8647674932189098,0.2242059521792905,-0.5454391122936109,0.4260479370114645,-5.947329955095471,0.991888671088954,1.0017699314574315,1.0007497575024262,1,1,1,2017
2017-01-26,8602.75,8612.599609375,8493.9501953125,8499.4501953125,292500.0,20100.91015625,20125.580078125,20067.529296875,20076.25,356730000.0,5655.18017578125,5669.60986328125,5647.64990234375,5666.27978515625,1837020000.0,23374.169921875,23386.41015625,23145.310546875,23173.4609375,1856600000.0,19402.390625,19405.23046875,19232.4609375,19260.669921875,145200000.0,11848.6298828125,11893.080078125,11819.759765625,11867.91015625,90690800.0,10.630000114440918,11.010000228881836,10.600000381469727,10.609999656677246,0.0,1.4977960574563243,0.7824089277145951,0.9887569844943211,0.4325070755471616,1.4344789531128166,1.8207025407347421,-2.348683670958751,0.9879922344962366,0.9926957092110911,0.9914132144565628,0,1,1,2017
2017-01-27,8641.25,8672.7001953125,8606.900390625,8610.5,275400.0,20093.779296875,20115.970703125,20072.640625,20103.359375,343130000.0,5660.77978515625,5667.4501953125,5643.89990234375,5664.8798828125,1669190000.0,23360.779296875,23397.08984375,23307.05078125,23339.150390625,777900000.0,19467.400390625,19486.6796875,19404.130859375,19453.509765625,134600000.0,11814.26953125,11844.6796875,11798.259765625,11841.7197265625,71214800.0,10.579999923706055,10.819999694824219,10.300000190734863,10.569999694824219,0.0,0.0,0.16144891176970155,-0.020502091472307526,1.4102525101581165,1.8097369801915342,0.36066320936656293,-1.6651276428180206,0.9879922344962366,0.9992864673905464,0.9990741359277816,1,1,1,2017
2017-01-30,8632.75,8662.599609375,8617.75,8635.5498046875,304700.0,19971.130859375,20028.619140625,19870.390625,20028.619140625,317280000.0,5613.7099609375,5636.08984375,5578.759765625,5635.85986328125,1782380000.0,23360.779296875,23397.08984375,23307.05078125,23339.150390625,777900000.0,19368.849609375,19390.970703125,19295.80078125,19371.279296875,97800000.0,11681.8896484375,11792.330078125,11659.349609375,11786.3095703125,75301200.0,11.880000114440918,12.899999618530273,11.100000381469727,11.100000381469727,0.0,0.44753131266164203,-0.035475305941723434,0.09901734694468534,-0.057288130636323764,0.3350605957867625,-0.289994302314589,-0.4703686754145675,0.9964414870533777,1.0001254430463864,0.9990741359277816,0,1,1,2017
2017-01-31,8561.2998046875,8631.75,8552.400390625,8629.4501953125,521000.0,19864.08984375,19918.169921875,19784.76953125,19913.16015625,373750000.0,5614.7900390625,5615.14990234375,5576.08984375,5592.8701171875,2047460000.0,23360.779296875,23397.08984375,23307.05078125,23339.150390625,777900000.0,19041.33984375,19199.75,19041.33984375,19145.349609375,133900000.0,11535.3095703125,11733.16015625,11535.3095703125,11692.5302734375,97413600.0,11.989999771118164,12.989999771118164,11.789999961853027,12.289999961853027,0.0,-0.09836539852451365,-0.6103801364986339,-0.8315077781717806,0.0,-0.5062349326182214,-1.1205084026764456,12.28733648496556,1.0003243236150126,1.0054623133917302,0.9990741359277816,0,1,1,2017
2017-02-01,8716.400390625,8722.400390625,8537.5,8570.349609375,327700.0,19890.939453125,19967.73046875,19845.990234375,19923.810546875,426670000.0,5642.64990234375,5662.10986328125,5621.02978515625,5654.509765625,2239570000.0,23318.390625,23318.390625,23082.619140625,23211.880859375,1515000000.0,19148.080078125,19155.7890625,18916.1796875,18926.970703125,131500000.0,11659.5,11723.3896484375,11622.599609375,11646.419921875,94496600.0,11.8100004196167,12.050000190734863,9.970000267028809,11.789999961853027,0.0,-0.8276643631809133,-0.5359787404064398,0.01924000585202812,0.0,-1.6909097454423816,-1.254763420442051,0.9259230270842744,1.0079602854916594,0.9884526608360805,0.9954323706409306,1,1,2,2017
2017-02-02,8734.25,8757.599609375,8685.7998046875,8724.75,283500.0,19884.91015625,19922.75,19831.08984375,19858.33984375,347220000.0,5636.2001953125,5656.009765625,5616.39990234375,5627.14990234375,2077010000.0,23184.51953125,23439.01953125,23131.369140625,23309.4609375,987800000.0,18914.580078125,19170.630859375,18866.80078125,19152.7890625,136500000.0,11627.9501953125,11675.98046875,11603.650390625,11628.2802734375,97613900.0,11.930000305175781,12.470000267028809,11.619999885559082,12.369999885559082,0.0,1.811647640847469,0.13516657237355734,0.4961870895870968,-0.18145230232397003,0.5605710273063336,1.0766111557779068,-1.5012456625316362,0.9832441403899841,1.0125939345939006,1.0053890013153646,1,1,2,2017
2017-02-03,8740.9501953125,8748.25,8707.75,8735.150390625,191000.0,20071.4609375,20081.48046875,19964.2109375,19964.2109375,344220000.0,5666.77001953125,5666.83984375,5647.580078125,5650.72998046875,1792330000.0,23129.2109375,23226.919921875,22997.4609375,23216.970703125,1339300000.0,18918.19921875,19061.259765625,18830.890625,18996.740234375,140900000.0,11651.490234375,11696.9404296875,11627.98046875,11636.23046875,80185400.0,10.970000267028809,11.84000015258789,10.720000267028809,11.84000015258789,0.0,0.2047818890261066,-0.030311775314628697,-0.11430280352092703,-0.5741009141791875,-1.219443406583376,-0.27059311880869297,1.0160870558459933,0.9989123279045138,1.0041516116157165,1.0037943259656434,1,1,2,2017
2017-02-06,8801.0498046875,8814.099609375,8770.2001953125,8785.4501953125,194400.0,20052.419921875,20094.94921875,20002.810546875,20025.609375,281720000.0,5663.5498046875,5668.2001953125,5650.259765625,5656.9501953125,1736140000.0,23348.240234375,23348.240234375,23149.69921875,23239.2890625,1439900000.0,18976.7109375,19075.5703125,18899.400390625,19069.720703125,120500000.0,11509.83984375,11679.91015625,11509.580078125,11628.0302734375,92395100.0,11.369999885559082,11.84000015258789,11.09000015258789,11.369999885559082,0.0,0.07671174184962215,0.9381524974673594,0.5423835768675112,-0.2385582917750373,0.019134131500941898,0.20244358349581493,-8.046940600080966,0.9993364789230111,1.0049012584915968,0.9953336452434391,1,1,2,2017
2017-02-07,8768.2998046875,8809.2998046875,8741.0498046875,8805.7001953125,226300.0,20090.2890625,20155.349609375,20068.6796875,20107.619140625,279670000.0,5674.22021484375,5689.60009765625,5664.81982421875,5674.85986328125,1922030000.0,23331.5703125,23403.599609375,23256.689453125,23287.890625,1523400000.0,18910.779296875,18970.580078125,18805.3203125,18844.119140625,106100000.0,11549.4404296875,11606.259765625,11483.830078125,11498.490234375,70078100.0,11.289999961853027,11.670000076293945,11.0600004196167,11.390000343322754,0.0,0.6875638006406781,-0.09486611704195846,-0.056826284332189836,0.9469812760446672,0.3092879933942472,-1.2157276689559682,3.646304546887791,0.9982275285652069,0.9964750180199599,0.9981278719385382,1,1,2,2017
2017-02-08,8769.0498046875,8791.25,8715.0,8774.5498046875,218700.0,20054.33984375,20068.279296875,20015.330078125,20049.2890625,280410000.0,5682.4501953125,5686.9599609375,5649.39013671875,5662.9501953125,1947100000.0,23485.130859375,23520.76953125,23160.990234375,23284.759765625,2601100000.0,19007.599609375,19009.240234375,18875.5703125,18951.16015625,102900000.0,11543.3798828125,11591.259765625,11479.7802734375,11546.9296875,95316900.0,11.449999809265137,11.819999694824219,11.149999618530273,11.1899995803833,0.0,-0.37211469911869743,0.18885072610956843,0.1884049849339764,-0.07139690917886687,-0.3474344992772771,0.34405853143997245,-0.7036053167217893,1.0042654096527364,0.9970306901300066,0.9914681721405008,1,1,2,2017
2017-02-09,8778.400390625,8821.400390625,8724.099609375,8795.5498046875,187500.0,20172.400390625,20206.359375,20061.73046875,20061.73046875,325310000.0,5715.18017578125,5722.7099609375,5685.14990234375,5688.02001953125,1948120000.0,23525.140625,23644.630859375,23489.650390625,23533.51953125,2741000000.0,18907.669921875,18991.23046875,18874.91015625,18942.0390625,130500000.0,11642.8603515625,11657.240234375,11548.1796875,11584.400390625,106780800.0,10.880000114440918,11.529999732971191,10.739999771118164,11.4399995803833,0.0,0.00855353964515082,-0.17893828524897515,0.14504161201251975,0.658166359221557,0.5119847838105818,-0.05247480959702511,1.4171820013527237,1.0006272059256704,1.00181773538289,1.0003561681684954,1,1,2,2017
2017-02-10,8793.5498046875,8822.099609375,8771.2001953125,8812.349609375,225900.0,20269.369140625,20298.2109375,20204.759765625,20211.23046875,312230000.0,5734.1298828125,5743.43017578125,5717.419921875,5726.169921875,1867270000.0,23574.98046875,23718.470703125,23573.849609375,23645.900390625,2143200000.0,19378.9296875,19395.990234375,19193.5703125,19216.740234375,149400000.0,11666.9697265625,11711.5498046875,11645.1298828125,11698.7001953125,76846100.0,10.850000381469727,10.949999809265137,10.550000190734863,10.850000381469727,0.0,0.10663168924529565,0.5887032322920982,0.5759835870756902,0.17036211492527098,-0.525735440316788,0.8617967160391427,-4.978163356500542,1.0019535921465619,0.9916306289490479,1.0030082706523982,1,1,2,2017
2017-02-13,8805.0498046875,8826.900390625,8754.2001953125,8819.7998046875,204900.0,20412.16015625,20441.48046875,20322.94921875,20338.5390625,314620000.0,5763.9599609375,5770.990234375,5751.919921875,5753.18994140625,1843480000.0,23710.98046875,23751.919921875,23615.390625,23664.529296875,1990300000.0,19459.150390625,19519.439453125,19418.1796875,19513.779296875,117900000.0,11774.4296875,11812.6904296875,11684.91015625,11697.990234375,76660400.0,11.069999694824219,11.399999618530273,11.069999694824219,11.359999656677246,0.0,0.17257602055471555,0.4807001057001825,0.3315679724595899,0.21185779309236263,2.492426446898044,0.2070743294345645,-0.27573283690845996,1.0021379084789488,1.0028073633819243,0.9980409425946675,1,1,2,2017
2017-02-14,8792.2998046875,8820.4501953125,8772.5,8819.900390625,188300.0,20504.41015625,20504.41015625,20374.01953125,20374.220703125,356580000.0,5782.56982421875,5783.08984375,5748.740234375,5756.509765625,1952370000.0,23703.009765625,23735.109375,23614.470703125,23695.2890625,1957100000.0,19238.98046875,19501.009765625,19232.849609375,19478.859375,142800000.0,11771.8095703125,11787.8203125,11752.6796875,11766.990234375,70471800.0,10.739999771118164,11.34000015258789,10.729999542236328,11.170000076293945,0.0,0.1307776751758416,0.7044669946772553,0.5202197845991074,0.5768827684938138,0.41395837860305207,0.9210614534538752,2.02764336976633,1.001675175078754,1.012468379321848,0.9996742733010979,1,1,2,2017
2017-02-15,8724.7001953125,8807.900390625,8712.849609375,8778.9501953125,216100.0,20611.859375,20620.44921875,20496.029296875,20504.26953125,384380000.0,5819.43994140625,5821.9501953125,5776.7001953125,5777.89990234375,2094140000.0,23994.869140625,24067.619140625,23771.94921875,23771.94921875,3843900000.0,19437.98046875,19495.619140625,19420.0,19438.810546875,142800000.0,11793.9296875,11848.0400390625,11725.3798828125,11834.48046875,86209800.0,11.970000267028809,12.010000228881836,10.800000190734863,10.84000015258789,0.0,-0.14480326951941125,0.4519364892977995,0.32286593604691216,-0.03361608405652028,-1.1314467356245528,-0.0222526037951698,-2.9810292032830477,1.0031391770697793,1.0000427039283395,0.9907096837841228,0,1,2,2017
2017-02-16,8778.0,8783.9501953125,8719.599609375,8739.0,184600.0,20619.76953125,20639.869140625,20556.830078125,20627.310546875,354120000.0,5814.89990234375,5835.14990234375,5796.7099609375,5823.009765625,1945600000.0,24107.69921875,24161.390625,23969.5703125,24139.310546875,3806700000.0,19347.529296875,19431.609375,19260.240234375,19431.609375,137800000.0,11757.240234375,11814.7001953125,11728.3798828125,11778.990234375,74134300.0,11.760000228881836,12.859999656677246,11.6899995803833,12.020000457763672,0.0,-0.7688501401983627,0.5240297961814244,0.6376078163912391,1.2313177857407265,1.0343583451484673,0.18790753499178248,11.45251882796443,1.0062179787024828,1.0043457785660819,1.001311254460169,1,1,2,2017
2017-02-17,8821.7001953125,8896.4501953125,8804.25,8883.7001953125,298300.0,20624.05078125,20624.05078125,20532.609375,20564.130859375,340620000.0,5838.580078125,5838.580078125,5800.7998046875,5807.31005859375,1879030000.0,24033.740234375,24106.33984375,23944.6796875,24077.869140625,2302700000.0,19234.619140625,19275.390625,19173.529296875,19228.740234375,143600000.0,11757.01953125,11775.400390625,11693.7001953125,11759.5703125,89889600.0,11.489999771118164,12.260000228881836,11.369999885559082,11.84000015258789,0.0,0.6109070053333943,0.0383767233517629,-0.07801505141752374,0.47022585313445386,-0.46533214713543325,-0.31108760266636004,-1.7543862444632907,0.995557074504443,0.999694358063083,1.0018361231260577,1,1,2,2017
2017-02-20,8879.2001953125,8886.25,8809.7998046875,8818.5498046875,167800.0,20624.05078125,20624.05078125,20532.609375,20564.130859375,340620000.0,5838.580078125,5838.580078125,5800.7998046875,5807.31005859375,1879030000.0,24146.080078125,24202.33984375,24022.150390625,24066.0,1937000000.0,19251.080078125,19274.75,19115.109375,19161.330078125,98900000.0,11827.6201171875,11841.0595703125,11804.7197265625,11831.7099609375,54693400.0,11.489999771118164,12.260000228881836,11.369999885559082,11.84000015258789,0.0,0.4978377228582742,0.020762841182642156,0.40723273278884253,-0.3067857438567856,-0.5835895349606046,-0.0018771677757767335,-2.295922215210233,1.0070281236754048,0.9953379239172153,0.996683516418984,0,1,2,2017
2017-02-21,8907.849609375,8920.7998046875,8860.9501953125,8890.75,175700.0,20743.0,20757.640625,20663.369140625,20663.4296875,336880000.0,5865.9501953125,5867.89013671875,5847.5,5850.2001953125,1940110000.0,23963.630859375,24213.640625,23909.150390625,24174.109375,1839900000.0,19381.439453125,19395.349609375,19261.98046875,19267.869140625,100700000.0,11967.490234375,11987.580078125,11798.48046875,11817.9697265625,75495100.0,11.569999694824219,12.09000015258789,11.5,12.050000190734863,0.0,0.6518017924770803,0.0,0.0,0.46742555530046026,0.08557974233673882,0.6004973092869736,0.0,0.9931693858353348,0.9941402539901809,1.0087832481171215,1,1,2,2017
2017-02-22,8926.900390625,8960.75,8905.25,8931.599609375,247100.0,20775.599609375,20781.58984375,20692.390625,20715.41015625,310530000.0,5860.6298828125,5864.419921875,5848.27978515625,5857.56005859375,1874710000.0,24201.9609375,24201.9609375,23999.55078125,24059.08984375,2230100000.0,19379.869140625,19419.220703125,19329.279296875,19419.220703125,156700000.0,11998.58984375,12031.1103515625,11966.01953125,11989.7099609375,91868800.0,11.739999771118164,12.069999694824219,11.4399995803833,11.479999542236328,0.0,0.3226575978951818,0.5767500284577398,0.46878036819337776,-0.7556059540914428,0.6771535647401183,1.1825719443275373,0.696256965184161,0.998080388631954,1.0020305380915864,0.9940967141415129,1,1,2,2017
